image_id,category,license,dataset_name,image_path,description,source_url,data_kind,is_external_reference
HF-JEWELRY-0108,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/6RNKVU27FN3G.jpg,"A silver charm bracelet with a red glitter bead,  filigree charms, and a snake chain.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0109,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/6TRTKS3046F3.jpg,Close-up shot of a gold Cartier Love bracelet and a small screwdriver on a red surface.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0110,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/6V869NIT472M.jpg,A black leather bracelet with a row of multicolored square crystals and a magnetic clasp.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0111,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/6W5XCQ9DI988.jpg,A Gucci bracelet featuring a gold interlocking G logo adorned with multicolored gemstones and surrounded by a row of pearls.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0112,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/6WU2CWRQ6B6Z.jpg,A close-up shot of a men's black matte onyx and purple amethyst beaded bracelet with gunmetal accents.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0113,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/71g9Xj0Gy6L._UY395_.jpg,"A silver bangle bracelet with three charms: a heart-shaped charm reading ""Not sisters by blood but sisters by heart,"" a circular charm reading ""Always my Sister,"" and another circular charm reading ""Forever my Friend,"" and a small light-blue gemstone.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0114,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/71I7OPP8VBQY.jpg,"A close-up shot of a dark metal wire bracelet adorned with iridescent, multifaceted beads.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0115,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/7350_main.jpeg,A close-up shot of a pearl bracelet with a diamond clasp on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0116,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/7ANI104KBGDB.jpg,"A silver children's bracelet with pink crystals, white pearls, and personalized letter beads spelling ""Emma"".",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0117,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/7AZUTU26XJQZ.jpg,A sterling silver heart-shaped link bracelet with a small charm.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0118,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/7B1IKBKRKSL7.jpg,A gold Pandora Moments snake chain bracelet on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0119,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/7EKLGPR970DL.jpg,"A dazzling tennis bracelet featuring a row of brilliant round diamonds set in white gold, reflected on a black surface.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0120,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/7I9OX97IZPCA.jpg,A men's braided black leather bracelet with a silver rectangular inlay featuring a row of small blue sapphires.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0121,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/7LHJP7DUEQ4Q.jpg,"A delicate gold adjustable bracelet featuring a small, pave-set diamond rectangle charm.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0122,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/7QD1H3KXNWQI.jpg,A gold key charm bracelet on a light gray background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0123,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/7UCK2SJYQSN5.jpg,"A delicate bracelet with a round glass charm containing a pressed purple flower, accented by light beige cord and small purple beads.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0124,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/7VNOSDVNM41U.jpg,"A silver bracelet with a sparkling heart-shaped clasp, adorned with clear crystals along the chain.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0125,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/7X6IB5039CB1.jpg,A delicate gold bracelet featuring small pearls and a central diamond-shaped mother-of-pearl inlay.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0126,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/7XAQHT3YM9JB.jpg,A silver heart charm bracelet with a toggle clasp and oval links.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0127,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/7XYHZMV9OXV4.jpg,A delicate gold bracelet featuring two interconnected heart charms on a thin chain.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0128,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/81TNGBJCZL5Y.jpg,"Two silver bangle bracelets with blue gemstones and engraved detailing, arranged overlapping.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0129,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/87G7H3SV8QUE.jpg,A delicate gold bracelet with a minimalist rectangular charm.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0130,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/87Q6DHAYVGNY.jpg,A delicate silver bracelet featuring two interlocking circles adorned with small diamonds on a thin chain.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0131,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/8AC6BF27UBH2.jpg,"A delicate, sparkling diamond tennis bracelet in white gold or platinum, showcasing a continuous row of closely set diamonds.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0132,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/8DN72V9JPK1T.jpg,A close-up shot of a sterling silver bracelet featuring a green turquoise stone and arrowhead motifs.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0133,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/8FXC51IQV0K6.jpg,Rose gold leaf-shaped bangle bracelet on a white marble background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0134,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/8FYDJ903NAGR.jpg,"A Cartier Love bracelet in white gold with diamonds, shown alongside its small screwdriver.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0135,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/8TBNKHRFLSOC.jpg,"A silver beaded bracelet with a small, open heart charm.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0136,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/8W6N33F0SDIO.jpg,A close-up shot of a vibrant red paracord bracelet with two prominent knots.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0137,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/8ZSDB0HVLLY6.jpg,"A delicate silver bracelet with a small, sparkly, oval-shaped charm and an adjustable sliding clasp.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0138,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/92XG9XMRDY5Q.jpg,"A silver, three-strand, interwoven, ribbed bangle bracelet on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0139,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/98O5L98RN2KN.jpg,"A delicate rose gold bracelet with three small, pave diamond accents.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0140,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/99A8SY6X8FYR.jpg,Close-up shot of a multi-strand bracelet featuring white beads and gold bars.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0141,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/9CIWHEQYX04B.jpg,A delicate silver chain necklace with a twisted link pattern.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0142,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/9EUZ28EH7I4D.jpg,"A delicate, gold-toned double chain anklet with a small clasp and logo charm.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0143,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/9JGLH1B7IGWB.jpg,Rose gold bangle bracelet with a sand dollar charm.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0144,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/9NS3FK9ENX0V.jpg,"Four silver cable bracelets with small diamond accents, neatly stacked.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0145,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/9QPU8VYSMK29.jpg,"A delicate pink cord bracelet with a gold disc charm engraved with personalized text, photographed on a soft pink background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0146,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/9V3ZK5PP9NZN.jpg,A silver charm bracelet with multiple filigree heart charms hanging from a chunky chain link bracelet.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0147,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/9XZ0VWTZEVRO.jpg,A dazzling gold tennis bracelet adorned with a continuous row of brilliant round-cut diamonds.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0148,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/A6XCULTGR9TH.jpg,"A close-up shot of a silver bracelet adorned with numerous sparkling oval-shaped gemstones, set against a plain white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0149,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/AA3NXVHZEBFT.jpg,A silver hinged bangle bracelet featuring a vibrant nebula-patterned inlay.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0150,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/AALA5FM70K65.jpg,A rose gold Tiffany & Co. infinity bracelet with a double chain.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0151,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/AAQSFJZOELZ8.jpg,A gold bangle bracelet with a coral-colored lotus charm and two small gold charms.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0152,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/ACVJ5JLH6346.jpg,A delicate beige braided bracelet adorned with small white and beige beaded flowers and gold accents.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0153,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/ACVMPAVSWE5J.jpg,"A silver and gold Alex and Ani bangle bracelet with a letter ""A"" charm.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0154,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/AJAVA6GTR0JB.jpg,"A close-up shot of a Pura Vida bracelet with three strands of pale pink, light blue, and cream-colored cord, featuring a small dark metal charm.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0155,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/AKQ61AJ8UMRB.jpg,"A gold bangle bracelet with two smooth, spherical accents.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0156,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/AMR4T8WV5TOB.jpg,A silver Pandora Moments mesh bracelet with a clasp.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0157,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/antique-diamond-bracelet-36-0.jpg,"A delicate platinum bracelet adorned with diamonds and pearls, featuring a floral and leaf motif.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0158,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/Aradhya-Designer-18k-Gold-Plated-SDL044078684-1-bfa9e.JPG,"A gold anklet with layered chains, small disc charms, and dangling colored gemstones.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0159,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/Austro_Hungarian_Turquoise_Pearl_Bracelet_5_1024x1024.jpg,A detailed close-up of an antique sterling silver bracelet adorned with turquoise and pearl cabochons.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0160,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/B0003CLP.jpg,A silver bracelet with diamond-encrusted links.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0161,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/B20X6AVN8RAU.jpg,"Four beaded bracelets with different charms (wolf, evil eye, crown) on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0162,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/B4WVHK0WW3FT.jpg,A classic pearl bracelet with a gold clasp.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0163,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/B847BG886IWS.jpg,A sterling silver baby bangle bracelet with an etched floral and heart design.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0164,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/B84SJS8CCKKQ.jpg,"Rose gold bracelet with two interlocking hearts, one with a diamond, and a heart-shaped charm.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0165,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/BEN7M46IE1VC.jpg,A gold bangle bracelet with two textured white spherical accents and black centers.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0166,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/BGI82035BBU7.jpg,"A wide, beaded bracelet with silver and gold stripes, featuring a central silver detail and dark/light accents, tied with a dark cord and small beads.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0167,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/BJQXJYRB5E0P.jpg,Close-up of a double-braided light green bracelet with a silver circular clasp.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0168,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/bm5_ssc.jpg,"Close-up of a gray braided bracelet with four crescent moon charms adorned with small diamonds, set against a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-0169,bracelet,MIT,sidd707/jewelry-design-dataset,bracelet/BQ9M1HREB2D2.jpg,"Three diamond-encrusted bangles in gold, silver, and rose gold, stacked together.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
