external_id,name,category,material,plating,color,size,style,gender,stone,moq,reference_price,currency,image_url,source_url,source_name,data_kind,is_external_reference
JW-C2BC3964-07,Bold 316 Stainless Steel Box Link PVD Chain Bracelet - Blue,bracelet,316,PVD,,,,unisex,,1,7.59,USD,https://jewena.com/static/products/4c/JW-C2BC3964/v6_24bc1902.webp,https://jewena.com/products/bold-316-stainless-steel-box-link-chain-bracelet?variant=JW-C2BC3964-07,Jewena,external_reference,true
JW-C2BC3964-08,Bold 316 Stainless Steel Box Link PVD Chain Bracelet - Black Silver -Tone,bracelet,316,PVD,,,,unisex,,1,7.52,USD,https://jewena.com/static/products/4c/JW-C2BC3964/v7_714700f9.webp,https://jewena.com/products/bold-316-stainless-steel-box-link-chain-bracelet?variant=JW-C2BC3964-08,Jewena,external_reference,true
JW-C2BC3964-09,Bold 316 Stainless Steel Box Link PVD Chain Bracelet - Rose Gold U-Shaped,bracelet,316,PVD,,,,unisex,,1,7.59,USD,https://jewena.com/static/products/4c/JW-C2BC3964/v8_c22e1d1c.webp,https://jewena.com/products/bold-316-stainless-steel-box-link-chain-bracelet?variant=JW-C2BC3964-09,Jewena,external_reference,true
JW-C2BC3964-10,Bold 316 Stainless Steel Box Link PVD Chain Bracelet - 18K Gold,bracelet,316,PVD,,,,unisex,,1,18.63,USD,https://jewena.com/static/products/4c/JW-C2BC3964/v9_7731ed8b.webp,https://jewena.com/products/bold-316-stainless-steel-box-link-chain-bracelet?variant=JW-C2BC3964-10,Jewena,external_reference,true
JW-C2BC3964-11,Bold 316 Stainless Steel Box Link PVD Chain Bracelet - Silver,bracelet,316,PVD,,,,unisex,,1,17.43,USD,https://jewena.com/static/products/4c/JW-C2BC3964/v10_3412773b.webp,https://jewena.com/products/bold-316-stainless-steel-box-link-chain-bracelet?variant=JW-C2BC3964-11,Jewena,external_reference,true
JW-CCC8E5DF-01,Bold 316 Stainless Steel Double-Row PVD Chain Bracelet - Double Row Reversible Magnetic Clasp 19cm,bracelet,316,PVD,,,,unisex,,1,4.44,USD,https://jewena.com/static/products/99/JW-CCC8E5DF/v0_5afeaa76.webp,https://jewena.com/products/bold-316-stainless-steel-double-row-chain-bracelet?variant=JW-CCC8E5DF-01,Jewena,external_reference,true
JW-CCC8E5DF-02,Bold 316 Stainless Steel Double-Row PVD Chain Bracelet - Gooseneck Magnetic Clasp 21cm,bracelet,316,PVD,,,,unisex,,1,4.11,USD,https://jewena.com/static/products/99/JW-CCC8E5DF/v1_81eea35c.webp,https://jewena.com/products/bold-316-stainless-steel-double-row-chain-bracelet?variant=JW-CCC8E5DF-02,Jewena,external_reference,true
JW-CCC8E5DF-03,Bold 316 Stainless Steel Double-Row PVD Chain Bracelet - Reversible Magnetic Clasp 19cm,bracelet,316,PVD,,,,unisex,,1,3.11,USD,https://jewena.com/static/products/99/JW-CCC8E5DF/0_dd5356d0.webp,https://jewena.com/products/bold-316-stainless-steel-double-row-chain-bracelet?variant=JW-CCC8E5DF-03,Jewena,external_reference,true
JW-CCC8E5DF-04,Bold 316 Stainless Steel Double-Row PVD Chain Bracelet - Black Reversible Magnetic Clasp 21cm,bracelet,316,PVD,,,,unisex,,1,4.23,USD,https://jewena.com/static/products/99/JW-CCC8E5DF/v2_204b3496.webp,https://jewena.com/products/bold-316-stainless-steel-double-row-chain-bracelet?variant=JW-CCC8E5DF-04,Jewena,external_reference,true
JW-A3E312D4-01,"Sleek 316 Stainless Steel Baguette CZ Tennis Bracelet - White CZ, 3 x 5 mm",bracelet,316,,,,,unisex,,1,10.18,USD,https://jewena.com/static/products/84/JW-A3E312D4/4_d6eb0c29.webp,https://jewena.com/products/sleek-316-stainless-steel-baguette-cz-tennis-bracelet?variant=JW-A3E312D4-01,Jewena,external_reference,true
JW-E38C6FBA-01,Bold 316 Stainless Steel Stainless CZ Rectangle Link PVD Chain Bracelet - Gold CZ / 21 cm,bracelet,316,PVD,,,,unisex,,1,22.1,USD,https://jewena.com/static/products/cb/JW-E38C6FBA/v0_ffc5f9ac.webp,https://jewena.com/products/bold-316-stainless-cz-rectangle-link-chain-bracelet?variant=JW-E38C6FBA-01,Jewena,external_reference,true
JW-E38C6FBA-02,Bold 316 Stainless Steel Stainless CZ Rectangle Link PVD Chain Bracelet - Silver CZ / 21 cm,bracelet,316,PVD,,,,unisex,,1,20.71,USD,https://jewena.com/static/products/cb/JW-E38C6FBA/v1_1ee83302.webp,https://jewena.com/products/bold-316-stainless-cz-rectangle-link-chain-bracelet?variant=JW-E38C6FBA-02,Jewena,external_reference,true
JW-E38C6FBA-03,Bold 316 Stainless Steel Stainless CZ Rectangle Link PVD Chain Bracelet - Black CZ / 21 cm,bracelet,316,PVD,,,,unisex,,1,22.1,USD,https://jewena.com/static/products/cb/JW-E38C6FBA/v2_9b5ee0d5.webp,https://jewena.com/products/bold-316-stainless-cz-rectangle-link-chain-bracelet?variant=JW-E38C6FBA-03,Jewena,external_reference,true
JW-CD4C17A4-01,Polished 316 Stainless Steel Stainless Oval CZ Tennis PVD Bracelet - Gold Oval CZ / 18 cm,bracelet,316,PVD,,,,unisex,,1,10.9,USD,https://jewena.com/static/products/0a/JW-CD4C17A4/2_37d49e26.webp,https://jewena.com/products/polished-316-stainless-oval-cz-tennis-bracelet?variant=JW-CD4C17A4-01,Jewena,external_reference,true
JW-CD4C17A4-02,Polished 316 Stainless Steel Stainless Oval CZ Tennis PVD Bracelet - Gold Oval CZ / 20 cm,bracelet,316,PVD,,,,unisex,,1,11.85,USD,https://jewena.com/static/products/0a/JW-CD4C17A4/2_37d49e26.webp,https://jewena.com/products/polished-316-stainless-oval-cz-tennis-bracelet?variant=JW-CD4C17A4-02,Jewena,external_reference,true
JW-CD4C17A4-03,Polished 316 Stainless Steel Stainless Oval CZ Tennis PVD Bracelet - Gold Oval CZ / 17 cm,bracelet,316,PVD,,,,unisex,,1,10.44,USD,https://jewena.com/static/products/0a/JW-CD4C17A4/2_37d49e26.webp,https://jewena.com/products/polished-316-stainless-oval-cz-tennis-bracelet?variant=JW-CD4C17A4-03,Jewena,external_reference,true
JW-CD4C17A4-04,Polished 316 Stainless Steel Stainless Oval CZ Tennis PVD Bracelet - Gold Oval CZ / 19 cm,bracelet,316,PVD,,,,unisex,,1,11.34,USD,https://jewena.com/static/products/0a/JW-CD4C17A4/2_37d49e26.webp,https://jewena.com/products/polished-316-stainless-oval-cz-tennis-bracelet?variant=JW-CD4C17A4-04,Jewena,external_reference,true
JW-CD4C17A4-05,Polished 316 Stainless Steel Stainless Oval CZ Tennis PVD Bracelet - Silver Oval CZ / 18 cm,bracelet,316,PVD,,,,unisex,,1,10.0,USD,https://jewena.com/static/products/0a/JW-CD4C17A4/v0_2303be17.webp,https://jewena.com/products/polished-316-stainless-oval-cz-tennis-bracelet?variant=JW-CD4C17A4-05,Jewena,external_reference,true
JW-CD4C17A4-06,Polished 316 Stainless Steel Stainless Oval CZ Tennis PVD Bracelet - Silver Oval CZ / 20 cm,bracelet,316,PVD,,,,unisex,,1,10.93,USD,https://jewena.com/static/products/0a/JW-CD4C17A4/v0_2303be17.webp,https://jewena.com/products/polished-316-stainless-oval-cz-tennis-bracelet?variant=JW-CD4C17A4-06,Jewena,external_reference,true
JW-CD4C17A4-07,Polished 316 Stainless Steel Stainless Oval CZ Tennis PVD Bracelet - Silver Oval CZ / 17 cm,bracelet,316,PVD,,,,unisex,,1,9.53,USD,https://jewena.com/static/products/0a/JW-CD4C17A4/v0_2303be17.webp,https://jewena.com/products/polished-316-stainless-oval-cz-tennis-bracelet?variant=JW-CD4C17A4-07,Jewena,external_reference,true
JW-CD4C17A4-08,Polished 316 Stainless Steel Stainless Oval CZ Tennis PVD Bracelet - Silver Oval CZ / 19 cm,bracelet,316,PVD,,,,unisex,,1,10.44,USD,https://jewena.com/static/products/0a/JW-CD4C17A4/v0_2303be17.webp,https://jewena.com/products/polished-316-stainless-oval-cz-tennis-bracelet?variant=JW-CD4C17A4-08,Jewena,external_reference,true
JW-A9F0BC14-01,Bold 316 Stainless Steel Pavé Cuban PVD Chain Bracelet - Gold Clear Stone,bracelet,316,PVD,,,,unisex,,1,13.82,USD,https://jewena.com/static/products/e9/JW-A9F0BC14/v0_b1bcc1e3.webp,https://jewena.com/products/bold-316-stainless-steel-pave-cuban-chain-bracelet?variant=JW-A9F0BC14-01,Jewena,external_reference,true
JW-A9F0BC14-02,Bold 316 Stainless Steel Pavé Cuban PVD Chain Bracelet - Silver Clear Stone,bracelet,316,PVD,,,,unisex,,1,13.1,USD,https://jewena.com/static/products/e9/JW-A9F0BC14/v1_cadd8ac6.webp,https://jewena.com/products/bold-316-stainless-steel-pave-cuban-chain-bracelet?variant=JW-A9F0BC14-02,Jewena,external_reference,true
JW-A9F0BC14-03,Bold 316 Stainless Steel Pavé Cuban PVD Chain Bracelet - Black Clear Stone,bracelet,316,PVD,,,,unisex,,1,13.82,USD,https://jewena.com/static/products/e9/JW-A9F0BC14/3_95fd493f.webp,https://jewena.com/products/bold-316-stainless-steel-pave-cuban-chain-bracelet?variant=JW-A9F0BC14-03,Jewena,external_reference,true
JW-A9F0BC14-04,Bold 316 Stainless Steel Pavé Cuban PVD Chain Bracelet - Silver Blue Stone,bracelet,316,PVD,,,,unisex,,1,13.1,USD,https://jewena.com/static/products/e9/JW-A9F0BC14/2_d70d69c2.webp,https://jewena.com/products/bold-316-stainless-steel-pave-cuban-chain-bracelet?variant=JW-A9F0BC14-04,Jewena,external_reference,true
JW-1EA14723-01,Polished 316 Stainless Steel Double-Row PVD Chain Bracelet - Silver / 1.2 cm x 22 cm,bracelet,316,PVD,,,,unisex,,1,18.05,USD,https://jewena.com/static/products/2c/JW-1EA14723/v0_57650b03.webp,https://jewena.com/products/polished-316-stainless-steel-double-row-chain-bracelet?variant=JW-1EA14723-01,Jewena,external_reference,true
JW-BBB884F0-01,Bold 316 Stainless Steel Square CZ Tennis PVD Bracelet - Gold Square CZ / 10 mm x 21 cm,bracelet,316,PVD,,,,unisex,,1,19.14,USD,https://jewena.com/static/products/b6/JW-BBB884F0/1_1659a2d5.webp,https://jewena.com/products/bold-316-stainless-steel-square-cz-tennis-bracelet?variant=JW-BBB884F0-01,Jewena,external_reference,true
JW-BBB884F0-02,Bold 316 Stainless Steel Square CZ Tennis PVD Bracelet - Gold Square CZ / 10 mm x 19.5 cm,bracelet,316,PVD,,,,unisex,,1,17.96,USD,https://jewena.com/static/products/b6/JW-BBB884F0/1_1659a2d5.webp,https://jewena.com/products/bold-316-stainless-steel-square-cz-tennis-bracelet?variant=JW-BBB884F0-02,Jewena,external_reference,true
JW-DD095955-01,Bold 316 Stainless Steel Curved ID PVD Chain Bracelet - 18K Gold / 21 cm,bracelet,316,PVD,,,,unisex,,1,7.52,USD,https://jewena.com/static/products/d5/JW-DD095955/v0_e9928822.webp,https://jewena.com/products/bold-316-stainless-steel-curved-id-chain-bracelet?variant=JW-DD095955-01,Jewena,external_reference,true
JW-DD095955-02,Bold 316 Stainless Steel Curved ID PVD Chain Bracelet - Black / 21 cm,bracelet,316,PVD,,,,unisex,,1,7.52,USD,https://jewena.com/static/products/d5/JW-DD095955/2_f2248d9c.webp,https://jewena.com/products/bold-316-stainless-steel-curved-id-chain-bracelet?variant=JW-DD095955-02,Jewena,external_reference,true
JW-DD095955-03,Bold 316 Stainless Steel Curved ID PVD Chain Bracelet - Blue / 21 cm,bracelet,316,PVD,,,,unisex,,1,7.52,USD,https://jewena.com/static/products/d5/JW-DD095955/v1_83fbb565.webp,https://jewena.com/products/bold-316-stainless-steel-curved-id-chain-bracelet?variant=JW-DD095955-03,Jewena,external_reference,true
JW-DD095955-04,Bold 316 Stainless Steel Curved ID PVD Chain Bracelet - Silver / 21 cm,bracelet,316,PVD,,,,unisex,,1,6.43,USD,https://jewena.com/static/products/d5/JW-DD095955/0_d04674b4.webp,https://jewena.com/products/bold-316-stainless-steel-curved-id-chain-bracelet?variant=JW-DD095955-04,Jewena,external_reference,true
JW-D7B0B3D1-01,Ornate 316 Stainless Steel Pavé Cross PVD Pendant Necklace - Gold Micro Pavé / 60 cm,necklace,316,PVD,,,,unisex,,1,7.98,USD,https://jewena.com/static/products/19/JW-D7B0B3D1/0_29f21ab5.webp,https://jewena.com/products/ornate-316-stainless-steel-pave-cross-pendant-necklace?variant=JW-D7B0B3D1-01,Jewena,external_reference,true
JW-D7B0B3D1-02,Ornate 316 Stainless Steel Pavé Cross PVD Pendant Necklace - Silver Micro Pavé / 60 cm,necklace,316,PVD,,,,unisex,,1,6.8,USD,https://jewena.com/static/products/19/JW-D7B0B3D1/2_6f8b6924.webp,https://jewena.com/products/ornate-316-stainless-steel-pave-cross-pendant-necklace?variant=JW-D7B0B3D1-02,Jewena,external_reference,true
JW-39AF30E0-01,Bold 316 Stainless Steel Cross PVD Pendant Necklace - Black Cross,necklace,316,PVD,,,,unisex,,1,6.39,USD,https://jewena.com/static/products/ef/JW-39AF30E0/v0_cf684eef.webp,https://jewena.com/products/bold-316-stainless-steel-cross-pendant-necklace?variant=JW-39AF30E0-01,Jewena,external_reference,true
JW-39AF30E0-02,Bold 316 Stainless Steel Cross PVD Pendant Necklace - Silver Cross,necklace,316,PVD,,,,unisex,,1,5.71,USD,https://jewena.com/static/products/ef/JW-39AF30E0/v1_7229781a.webp,https://jewena.com/products/bold-316-stainless-steel-cross-pendant-necklace?variant=JW-39AF30E0-02,Jewena,external_reference,true
JW-F08ACF64-01,Radiant 316 Stainless Steel Stainless Triple-Row CZ Tennis PVD Bracelet - Gold Triple-Row CZ / 13.5 mm x 21.5 cm,bracelet,316,PVD,,,,unisex,,1,26.64,USD,https://jewena.com/static/products/87/JW-F08ACF64/v0_05b487e1.webp,https://jewena.com/products/radiant-316-stainless-triple-row-cz-tennis-bracelet?variant=JW-F08ACF64-01,Jewena,external_reference,true
JW-F08ACF64-02,Radiant 316 Stainless Steel Stainless Triple-Row CZ Tennis PVD Bracelet - Silver Triple-Row CZ / 13.5 mm x 21.5 cm,bracelet,316,PVD,,,,unisex,,1,25.04,USD,https://jewena.com/static/products/87/JW-F08ACF64/v1_ac9e272d.webp,https://jewena.com/products/radiant-316-stainless-triple-row-cz-tennis-bracelet?variant=JW-F08ACF64-02,Jewena,external_reference,true
JW-F457346D-01,Bold 316 Stainless Steel Six-Sided Cuban PVD Chain Bracelet - Silver / 16 mm x 22 cm,bracelet,316,PVD,,,,unisex,,1,11.09,USD,https://jewena.com/static/products/e1/JW-F457346D/v0_a2364758.webp,https://jewena.com/products/bold-316-stainless-steel-six-sided-cuban-chain-bracelet?variant=JW-F457346D-01,Jewena,external_reference,true
JW-0FF04B74-01,Polished 316 Stainless Steel Heart CZ Tennis PVD Bracelet - Gold White CZ / 18 cm,bracelet,316,PVD,,,,unisex,,1,9.26,USD,https://jewena.com/static/products/f5/JW-0FF04B74/4_38c63694.webp,https://jewena.com/products/polished-316-stainless-steel-heart-cz-tennis-bracelet?variant=JW-0FF04B74-01,Jewena,external_reference,true
JW-0FF04B74-02,Polished 316 Stainless Steel Heart CZ Tennis PVD Bracelet - Silver White CZ / 18 cm,bracelet,316,PVD,,,,unisex,,1,7.74,USD,https://jewena.com/static/products/f5/JW-0FF04B74/v0_57725ba5.webp,https://jewena.com/products/polished-316-stainless-steel-heart-cz-tennis-bracelet?variant=JW-0FF04B74-02,Jewena,external_reference,true
JW-0FF04B74-03,Polished 316 Stainless Steel Heart CZ Tennis PVD Bracelet - Silver Pink CZ / 18 cm,bracelet,316,PVD,,,,unisex,,1,8.22,USD,https://jewena.com/static/products/f5/JW-0FF04B74/v1_41bac5af.webp,https://jewena.com/products/polished-316-stainless-steel-heart-cz-tennis-bracelet?variant=JW-0FF04B74-03,Jewena,external_reference,true
JW-0FF04B74-05,Polished 316 Stainless Steel Heart CZ Tennis PVD Bracelet - Silver Apple Green CZ / 18 cm,bracelet,316,PVD,,,,unisex,,1,9.37,USD,https://jewena.com/static/products/f5/JW-0FF04B74/v3_8698753c.webp,https://jewena.com/products/polished-316-stainless-steel-heart-cz-tennis-bracelet?variant=JW-0FF04B74-05,Jewena,external_reference,true
JW-0FF04B74-06,Polished 316 Stainless Steel Heart CZ Tennis PVD Bracelet - Silver Garnet Red CZ / 18 cm,bracelet,316,PVD,,,,unisex,,1,8.22,USD,https://jewena.com/static/products/f5/JW-0FF04B74/v4_ead6f09f.webp,https://jewena.com/products/polished-316-stainless-steel-heart-cz-tennis-bracelet?variant=JW-0FF04B74-06,Jewena,external_reference,true
JW-D5FC1420-01,Bold 316 Stainless Steel Pyramid Link PVD Bracelet - 18K Gold / 13 mm x 22 cm,bracelet,316,PVD,,,,unisex,,1,13.84,USD,https://jewena.com/static/products/29/JW-D5FC1420/v0_0740611a.webp,https://jewena.com/products/bold-316-stainless-steel-pyramid-link-bracelet?variant=JW-D5FC1420-01,Jewena,external_reference,true
JW-D5FC1420-02,Bold 316 Stainless Steel Pyramid Link PVD Bracelet - Black / 13 mm x 22 cm,bracelet,316,PVD,,,,unisex,,1,13.84,USD,https://jewena.com/static/products/29/JW-D5FC1420/v1_02f17840.webp,https://jewena.com/products/bold-316-stainless-steel-pyramid-link-bracelet?variant=JW-D5FC1420-02,Jewena,external_reference,true
JW-D5FC1420-03,Bold 316 Stainless Steel Pyramid Link PVD Bracelet - Silver / 13 mm x 22 cm,bracelet,316,PVD,,,,unisex,,1,12.87,USD,https://jewena.com/static/products/29/JW-D5FC1420/v2_3cd21a9a.webp,https://jewena.com/products/bold-316-stainless-steel-pyramid-link-bracelet?variant=JW-D5FC1420-03,Jewena,external_reference,true
JW-D5FC1420-04,Bold 316 Stainless Steel Pyramid Link PVD Bracelet - Two-Tone Gold Silver / 13 mm x 22 cm,bracelet,316,PVD,,,,unisex,,1,13.84,USD,https://jewena.com/static/products/29/JW-D5FC1420/v3_240f437c.webp,https://jewena.com/products/bold-316-stainless-steel-pyramid-link-bracelet?variant=JW-D5FC1420-04,Jewena,external_reference,true
JW-D5FC1420-05,Bold 316 Stainless Steel Pyramid Link PVD Bracelet - Two-Tone Black Silver / 13 mm x 22 cm,bracelet,316,PVD,,,,unisex,,1,13.84,USD,https://jewena.com/static/products/29/JW-D5FC1420/v4_448fadbb.webp,https://jewena.com/products/bold-316-stainless-steel-pyramid-link-bracelet?variant=JW-D5FC1420-05,Jewena,external_reference,true
JW-D5FC1420-06,Bold 316 Stainless Steel Pyramid Link PVD Bracelet - Two-Tone Coffee Silver / 13 mm x 22 cm,bracelet,316,PVD,,,,unisex,,1,13.84,USD,https://jewena.com/static/products/29/JW-D5FC1420/v5_91479c8d.webp,https://jewena.com/products/bold-316-stainless-steel-pyramid-link-bracelet?variant=JW-D5FC1420-06,Jewena,external_reference,true
JW-D5FC1420-07,Bold 316 Stainless Steel Pyramid Link PVD Bracelet - Two-Tone Blue Silver / 13 mm x 22 cm,bracelet,316,PVD,,,,unisex,,1,13.84,USD,https://jewena.com/static/products/29/JW-D5FC1420/v6_6a522f95.webp,https://jewena.com/products/bold-316-stainless-steel-pyramid-link-bracelet?variant=JW-D5FC1420-07,Jewena,external_reference,true
JW-3E7AE231-01,Bold 316 Stainless Steel Geometric Link PVD Bracelet - 18K Gold / 10MM*21.5CM,bracelet,316,PVD,,,,unisex,,1,5.97,USD,https://jewena.com/static/products/44/JW-3E7AE231/v0_ca885288.webp,https://jewena.com/products/bold-316-stainless-steel-geometric-link-bracelet?variant=JW-3E7AE231-01,Jewena,external_reference,true
JW-3E7AE231-02,Bold 316 Stainless Steel Geometric Link PVD Bracelet - Silver / 10MM*21.5CM,bracelet,316,PVD,,,,unisex,,1,5.81,USD,https://jewena.com/static/products/44/JW-3E7AE231/v1_e1779507.webp,https://jewena.com/products/bold-316-stainless-steel-geometric-link-bracelet?variant=JW-3E7AE231-02,Jewena,external_reference,true
JW-3E7AE231-03,Bold 316 Stainless Steel Geometric Link PVD Bracelet - Black / 10MM*21.5CM,bracelet,316,PVD,,,,unisex,,1,5.97,USD,https://jewena.com/static/products/44/JW-3E7AE231/v2_78010bd5.webp,https://jewena.com/products/bold-316-stainless-steel-geometric-link-bracelet?variant=JW-3E7AE231-03,Jewena,external_reference,true
JW-59DF581D-01,Radiant 316 Stainless Steel Stainless Heart CZ Tennis PVD Bracelet - Gold Heart White CZ / 316 stainless steel,bracelet,316,PVD,,,,unisex,,1,12.1,USD,https://jewena.com/static/products/0d/JW-59DF581D/v0_7baa1065.webp,https://jewena.com/products/radiant-316-stainless-heart-cz-tennis-bracelet?variant=JW-59DF581D-01,Jewena,external_reference,true
JW-59DF581D-02,Radiant 316 Stainless Steel Stainless Heart CZ Tennis PVD Bracelet - Silver Heart White CZ / 316 stainless steel,bracelet,316,PVD,,,,unisex,,1,11.06,USD,https://jewena.com/static/products/0d/JW-59DF581D/1_5348c7cc.webp,https://jewena.com/products/radiant-316-stainless-heart-cz-tennis-bracelet?variant=JW-59DF581D-02,Jewena,external_reference,true
JW-5FAB8169-01,Bold 316 Stainless Steel CZ Link PVD Chain Bracelet - 18K Gold CZ / 13MM*22CM,bracelet,316,PVD,,,,unisex,,1,37.38,USD,https://jewena.com/static/products/b1/JW-5FAB8169/v0_10b4001e.webp,https://jewena.com/products/bold-316-stainless-steel-cz-link-chain-bracelet?variant=JW-5FAB8169-01,Jewena,external_reference,true
JW-5FAB8169-02,Bold 316 Stainless Steel CZ Link PVD Chain Bracelet - Black CZ / 13MM*22CM,bracelet,316,PVD,,,,unisex,,1,37.38,USD,https://jewena.com/static/products/b1/JW-5FAB8169/v1_485fb004.webp,https://jewena.com/products/bold-316-stainless-steel-cz-link-chain-bracelet?variant=JW-5FAB8169-02,Jewena,external_reference,true
